779
  3.59455521298543380e-09  1.67148968731972832e+17
  3.68209933629486602e-09  1.67147171032239104e+17
  3.76964345960429781e-09  1.67145376652396352e+17
  3.85718758291372879e-09  1.67143586352048512e+17
  3.94473170622316141e-09  1.67141800651231552e+17
  4.07604789118730870e-09  1.67140019868791680e+17
  4.25113613780617064e-09  1.67136473145855296e+17
  4.42857752266732675e-09  1.67132946215452256e+17
  4.60837204577077371e-09  1.67129342840591616e+17
  4.78816656887422067e-09  1.67125754296578176e+17
  4.96796109197766763e-09  1.67122175327318688e+17
  5.10280698430525451e-09  1.67118599258649568e+17
  5.19270424585697799e-09  1.67116809766170816e+17
  5.28260150740870147e-09  1.67115018011466272e+17
  5.37249876896042495e-09  1.67113222904094496e+17
  5.50734466128801018e-09  1.67111423338548032e+17
  5.68713918439145879e-09  1.67107806850414624e+17
  5.86693370749490575e-09  1.67104160498677856e+17
  6.04672823059835354e-09  1.67100478293297632e+17
  6.22652275370180133e-09  1.67096756185492800e+17
  6.40631727680524830e-09  1.67092991992287424e+17
  6.58611179990869691e-09  1.67089184890921504e+17
  6.76590632301214387e-09  1.67085334908774336e+17
  6.94570084611559084e-09  1.67081442541507488e+17
  7.12549536921903945e-09  1.67077508561654912e+17
  7.30877829447381968e-09  1.67073533860883968e+17
  7.49554962187993317e-09  1.67069362704845440e+17
  7.68232094928604500e-09  1.67065149448419840e+17
  7.86909227669215849e-09  1.67060895203801824e+17
  8.05586360409826866e-09  1.67056601187965440e+17
  8.24263493150438215e-09  1.67052268820348896e+17
  8.42940625891049233e-09  1.67047899846914944e+17
  8.61617758631660582e-09  1.67043496355261024e+17
  8.80294891372271765e-09  1.67039060786097728e+17
  8.98972024112883114e-09  1.67034595929291136e+17
  9.26987723223800137e-09  1.67030104869136768e+17
  9.55003422334716994e-09  1.67021055077973504e+17
  9.73680555075328012e-09  1.67016505720756416e+17
  9.92357687815939361e-09  1.67011943373714880e+17
  1.01103482055655038e-08  1.67007371082511648e+17
  1.04317152830545324e-08  1.67002791665558208e+17
  1.08876781106264746e-08  1.66991592683035488e+17
  1.13436409381984184e-08  1.66980401276346048e+17
  1.17996037657703622e-08  1.66969246004485056e+17
  1.22555665933423060e-08  1.66958151410906176e+17
  1.27115294209142498e-08  1.66947138206208512e+17
  1.31674922484861953e-08  1.66936223104514400e+17
  1.36234550760581391e-08  1.66925419056457216e+17
  1.40794179036300829e-08  1.66914735670723488e+17
  1.47633621449880002e-08  1.66904179432629504e+17
  1.55612970932389035e-08  1.66883455819381472e+17
  1.61312506277038316e-08  1.66868265984587168e+17
  1.65872134552757754e-08  1.66858305737369440e+17
  1.71571669897407068e-08  1.66848475765420352e+17
  1.77886824927700851e-08  1.66833968900509056e+17
  1.83677692574709227e-08  1.66821903785297056e+17
  1.90916277133469681e-08  1.66810030894013280e+17
  2.01050295515734355e-08  1.66792565729271936e+17
  2.09736596986246919e-08  1.66769882920204064e+17
  2.15527464633255295e-08  1.66758784426233728e+17
